78120
2003-09-20/11:30:00      2306.7
2003-09-20/12:30:00      2306.8
2003-09-20/13:30:00      2308.4
2003-09-20/14:30:00      2308.9
2003-09-20/15:30:00      2303.9
2003-09-20/16:30:00      2305.0
2003-09-20/17:30:00      2303.0
2003-09-20/18:30:00      2301.4
2003-09-20/19:30:00      2303.0
2003-09-20/20:30:00      2306.9
2003-09-20/21:30:00      2312.1
2003-09-20/22:30:00      2308.5
2003-09-20/23:30:00      2310.3
2003-09-21/00:30:00      2313.3
2003-09-21/01:30:00      2301.9
2003-09-21/02:30:00      2297.2
2003-09-21/03:30:00      2293.5
2003-09-21/04:30:00      2294.5
2003-09-21/05:30:00      2290.7
2003-09-21/06:30:00      2284.3
2003-09-21/07:30:00      2283.0
2003-09-21/08:30:00      2289.8
2003-09-21/09:30:00      2293.3
2003-09-21/10:30:00      2293.1
2003-09-21/11:30:00      2297.7
2003-09-21/12:30:00      2304.7
2003-09-21/13:30:00      2310.0
2003-09-21/14:30:00      2305.3
2003-09-21/15:30:00      2302.2
2003-09-21/16:30:00      2308.1
2003-09-21/17:30:00      2307.6
2003-09-21/18:30:00      2305.0
2003-09-21/19:30:00      2303.8
2003-09-21/20:30:00      2297.0
2003-09-21/21:30:00      2297.0
2003-09-21/22:30:00      2295.2
2003-09-21/23:30:00      2297.6
2003-09-22/00:30:00      2294.8
2003-09-22/01:30:00      2288.2
2003-09-22/02:30:00      2283.7
2003-09-22/03:30:00      2279.3
2003-09-22/04:30:00      2280.4
2003-09-22/05:30:00      2270.8
2003-09-22/06:30:00      2258.3
2003-09-22/07:30:00      2255.0
2003-09-22/08:30:00      2253.4
2003-09-22/09:30:00      2248.4
2003-09-22/10:30:00      2244.8
2003-09-22/11:30:00      2253.7
2003-09-22/12:30:00      2254.3
2003-09-22/13:30:00      2251.9
2003-09-22/14:30:00      2251.7
2003-09-22/15:30:00      2252.9
2003-09-22/16:30:00      2257.1
2003-09-22/17:30:00      2258.3
2003-09-22/18:30:00      2261.0
2003-09-22/19:30:00      2256.3
2003-09-22/20:30:00      2253.1
2003-09-22/21:30:00      2258.9
2003-09-22/22:30:00      2263.8
2003-09-22/23:30:00      2267.0
2003-09-23/00:30:00      2263.6
2003-09-23/01:30:00      2250.7
2003-09-23/02:30:00      2246.3
